USER ID,alpine kimono,sweden kansas,student icon,supreme ivan,albert charlie,heavy trapeze,fabric tokyo,brother robin,tiger catalog,explain alex,trick bambino,lily square,oliver ballet,segment place,patent input,exit diet,zipper tibet,tobacco rubber,star drum,chariot neon,bicycle ambient,galileo eric,amazon campus,montana number,welcome visible,charm lucky,vampire mayday,english pinball,caesar egypt,modern small,amigo shampoo,talent finland,margo alien,jason disney,final limbo,frog command,java poem,iceberg frame,saddle ramirez,climax next,grand cactus,fiction resume,audio mango,screen silver,carmen song,armor ocean,matrix stuart,scoop spider,maximum permit,adam mimic,igloo monaco,pattern collect,liberal avatar,pigment pogo,prime common,voltage jasmine,block betty,aztec billy,canoe crimson,anita tornado,chaos paradox,zebra dinner,private belgium,group before,picasso cover,prelude derby,ticket think,episode direct,reward factor,ceramic binary,forever snow,europe italian,meaning popular,cliff enrico,arsenal greek,simple seminar,apple invest,basic gate,deal cafe,yoyo margin,infant taxi,initial bonanza,artist omega,marco control,alfred magnum,clinic vortex,change escape,slow buenos,prague wolf,sheriff sonata,cigar lagoon,equal comedy,bombay podium,helena robot,prodigy rhino,jumbo gray,radius wizard,fame quiz,bazaar complex,glass slogan
102645,2.794740,1.149629,2.208106,0.470589,1.120296,2.281422,1.063950,0.511411,0.654549,1.050627,1.151672,2.795496,1.287845,0.115903,1.741860,2.401783,2.371112,0.775432,2.105947,0.339843,3.808361,1.031578,1.287510,0.214215,0.425218,3.173361,1.616174,1.393042,0.359876,0.754006,0.815654,0.936131,0.241638,1.139580,2.479629,0.388165,0.364727,1.793261,1.298293,0.782137,0.947981,0.477512,0.483272,1.780422,0.819647,4.593047,1.146772,1.713903,2.345848,3.041728,0.392908,2.634238,2.608286,2.418630,0.855162,0.173784,1.629224,6.744058,0.047852,1.954337,0.258174,1.078336,0.449373,2.938947,0.526727,0.197645,2.361584,3.151582,0.724003,1.112604,0.635469,1.283346,1.606717,0.358271,0.793818,1.339747,2.270036,1.716150,1.358022,0.550207,2.683117,2.163512,0.361948,2.363784,1.930371,0.358870,2.163621,1.095111,0.312896,0.216272,0.762912,3.433569,0.580280,2.826825,0.199742,0.129155,0.949847,0.786540,1.324071,0.849760
102654,2.796018,0.808779,1.869879,0.678572,0.541107,2.088085,1.225056,0.769393,0.396301,0.780097,1.125321,2.522938,1.656934,0.269537,2.153536,2.105057,2.471886,0.323955,2.609395,0.693634,3.407670,0.693122,1.085384,0.501295,0.235687,2.809937,1.767734,1.333007,0.500268,0.124947,0.936445,0.450748,0.534008,1.399202,1.914587,0.428365,0.165201,1.599450,1.111102,0.837585,1.078020,0.371618,0.125909,1.880692,0.668434,4.318777,1.699972,2.121460,2.572499,3.096752,1.546795,2.529777,2.929571,2.026912,0.579191,0.564597,1.954619,7.061969,0.225731,3.078847,0.432672,1.234405,0.206780,2.501210,0.399647,0.474273,2.150771,3.406690,0.274695,1.112563,0.403329,1.192382,1.370055,0.071395,0.852848,1.517736,2.282702,1.434931,2.489821,0.650188,2.731069,1.843377,0.186882,2.631343,2.219138,0.063857,1.163891,0.900251,0.539831,0.438470,0.151162,3.595674,0.574626,2.368196,0.515081,0.318030,2.119914,1.289558,1.743455,0.962282
102657,1.327316,0.835547,2.042953,0.023762,1.981726,1.840944,0.619034,0.371349,1.788389,1.227263,0.192952,2.934503,2.543927,1.068880,0.964458,1.226019,0.314175,2.066719,1.551860,1.271738,3.602019,0.182833,0.368801,0.813702,0.610513,3.026011,0.677782,1.174185,1.045784,2.060571,1.119420,0.563015,0.437510,1.247986,2.857537,0.772765,0.161089,0.818145,2.121928,3.109905,1.367494,3.181660,0.920374,2.114909,0.176866,0.660425,0.979605,3.370572,4.352495,1.765337,1.596483,0.415242,0.715898,1.485319,2.148343,1.543476,0.840461,0.940008,0.628344,1.451443,0.167862,5.543073,3.184464,0.525625,1.594462,2.208917,1.754446,0.907104,1.072486,0.801032,1.744868,2.384047,0.888424,0.330923,4.214126,0.615772,0.285607,1.323602,0.053875,1.394283,0.905754,1.165487,0.248088,2.733786,2.239467,1.294481,0.481991,2.157975,0.294005,0.527096,2.478800,1.013948,0.679003,1.589889,3.859729,3.142198,0.125820,0.539272,1.200950,0.365854
102658,2.941221,2.179628,2.446577,0.721912,0.973293,2.659550,2.089139,0.814357,0.685936,1.459708,0.682538,2.373728,1.681516,0.404325,1.241840,2.588807,2.794352,0.854497,2.515813,0.370766,3.931991,0.227621,0.839757,0.378134,0.243490,4.188521,1.335444,1.411768,0.079729,0.503969,0.902950,0.544827,0.083838,0.769763,2.840764,0.288138,1.258746,2.255086,0.342334,1.207633,0.223486,0.154204,0.648777,2.674974,0.656352,4.778074,1.249418,1.740848,2.450541,2.300177,1.441728,3.043678,3.256679,2.283819,1.008950,0.058146,1.351275,6.490533,1.579947,1.197645,0.048831,1.433404,0.259257,3.597929,0.261217,0.080783,2.037166,2.814902,0.611829,1.357650,1.039949,2.147129,1.600010,0.582824,0.526654,1.343803,3.906534,1.944425,1.508676,0.645515,2.633958,1.941649,0.896872,2.864058,1.336770,0.330274,2.038881,0.967573,0.012349,0.355909,0.465537,3.191082,0.010035,2.449687,0.059373,0.421551,0.670894,0.692680,1.546403,0.235784
102666,0.187993,4.215341,3.297185,1.641678,1.261857,0.093014,0.371120,0.387963,2.110540,0.480410,2.045812,0.899080,0.979662,2.204564,0.795453,1.893257,3.958734,0.801800,0.031445,0.605809,0.400669,0.216804,1.109039,5.013569,1.505950,2.626144,2.691449,0.941968,2.343932,0.726378,2.621563,0.286478,2.722539,0.108227,1.194998,1.032491,0.049046,1.823740,3.644663,0.552677,2.970214,1.645359,0.708783,0.078918,0.944756,2.653099,2.908444,1.123060,2.126774,4.620143,0.833965,0.662109,1.302646,0.593722,1.894572,1.908252,3.403052,0.896351,2.178592,0.760239,0.652422,0.404235,0.415506,1.631129,1.213440,0.396420,0.417886,0.176657,0.802517,0.177521,0.756233,0.165095,2.545301,2.610313,0.581537,2.303370,1.150480,0.333721,2.303061,1.032051,0.530233,2.001630,0.537022,2.075170,0.252403,0.494257,1.777038,3.457321,1.166447,1.143523,1.723172,0.645681,1.613285,2.723542,0.424346,2.314692,0.545657,0.041563,0.499942,1.712322
102676,0.964341,0.358724,1.752820,0.227378,1.911147,1.829608,0.718027,0.748548,1.980835,1.470136,0.011463,3.348050,2.811843,0.773502,0.400112,0.626285,0.285646,0.977249,1.605598,1.125214,3.311734,0.543819,0.389289,0.844362,0.332391,3.103868,0.934228,1.432845,1.257591,2.921456,0.330402,0.763318,0.239885,1.225548,2.407980,0.982010,0.724674,0.381161,2.875733,3.166218,1.609414,2.410050,0.627638,2.402506,0.355497,0.553240,0.991823,3.103152,4.714397,1.371979,1.335361,1.059060,0.355139,1.240376,1.792790,2.122715,1.280244,0.453698,1.633857,0.847442,0.047115,5.387221,3.018283,0.660190,1.721003,2.349595,1.708662,1.177713,1.180417,0.628246,1.102557,1.844059,0.735093,0.564256,3.911239,0.585992,1.069772,0.881693,0.367809,1.184893,1.008148,1.556255,0.636726,2.735068,1.963695,1.230790,1.119262,2.545581,0.342094,0.623151,2.980253,2.102684,1.075719,1.505272,4.080280,2.676151,1.138596,1.027259,1.400777,0.330361
102680,0.540191,4.202087,4.442542,2.363548,1.642816,0.668792,0.772946,0.256266,0.895682,0.637241,2.550008,0.733677,1.113561,2.894051,1.187204,1.478532,4.276351,0.820108,0.018490,0.326773,1.272082,0.515685,1.969815,5.520257,2.094308,2.761979,3.335614,1.660028,2.203618,0.361779,2.458285,0.130213,2.483587,0.286009,1.450611,0.900855,0.252571,1.981092,3.970633,1.442384,2.678984,2.420801,1.018635,0.226093,0.823748,2.124958,2.425232,0.935786,1.981263,3.975428,1.235292,0.703627,0.892655,0.702753,1.326495,1.300252,4.123922,0.997669,2.714599,1.279776,0.042601,0.999092,0.567106,1.412987,1.419164,0.452315,0.641769,0.325483,0.750549,0.993159,0.626281,0.343509,2.747370,2.211708,0.986612,2.301635,0.557040,0.091733,2.521797,1.385771,0.143168,1.271783,1.698161,1.349374,0.495589,0.158461,2.951138,3.592419,0.525853,1.685417,2.095404,0.840770,1.599387,2.603029,0.064334,2.367871,0.190962,0.298791,0.992816,1.036843
102686,0.603395,1.883362,1.052167,0.115984,1.210852,1.489135,0.473399,3.299873,2.303838,2.582486,0.065414,2.660514,0.725391,0.548635,0.763421,3.639396,3.744644,2.398993,1.174133,0.198041,1.026123,0.524738,0.815606,4.079524,0.271762,1.168056,3.006517,0.270101,2.613668,0.267874,2.491753,0.759201,3.418447,0.139971,3.042190,0.516771,0.440422,3.529395,0.860777,0.140833,2.941413,1.225173,0.366405,1.304265,0.906512,4.282896,2.929202,0.799225,2.614883,3.374359,2.280434,0.959668,1.928087,0.469591,2.515903,2.070724,2.434992,1.785257,4.064045,3.044288,0.721070,0.997892,2.149002,0.968704,1.729871,0.844156,1.440351,0.392478,0.742441,0.414161,3.542805,1.084189,3.047108,1.832875,0.674983,1.637161,0.945076,2.068867,2.665672,0.785417,0.822596,0.198096,1.179882,2.921890,0.400340,1.929129,2.696323,4.402137,0.557286,1.032823,1.009408,0.710878,0.171593,3.111335,0.309155,0.670246,2.404991,1.069761,0.989102,0.283193
102688,0.222665,3.476033,2.700486,0.846132,1.798629,0.635793,0.456896,1.367941,1.444493,1.391529,1.226185,1.762246,0.582285,1.653656,1.002066,2.243239,3.905128,1.553622,0.928597,0.154707,0.485174,0.195149,0.132187,4.085026,1.371513,2.238116,2.633425,0.697120,1.422718,0.162397,2.152224,0.775914,3.064957,0.402075,1.875542,0.053809,0.176702,2.350944,2.735949,0.510904,3.237552,0.197775,0.782781,0.483764,1.165901,3.133283,2.575514,1.111715,2.948145,4.186105,1.300124,0.032308,1.365500,0.138485,2.260075,2.491626,2.819812,1.489093,3.244994,1.570887,1.067365,0.528361,1.144460,1.606520,1.428578,0.194126,1.238370,0.385477,0.182448,0.153515,1.557392,0.247437,2.347337,2.324323,0.160154,2.324475,0.353352,0.713010,2.101409,0.634475,0.246081,1.019780,0.905276,2.671682,0.161003,1.021390,2.477041,3.711295,1.064884,1.472787,1.033715,0.048012,0.927875,1.945383,0.062359,1.019359,1.129971,0.000953,0.432108,0.477273
102697,2.344341,0.961124,2.016407,0.432577,0.533156,2.096390,0.978787,0.517733,0.665673,0.852731,0.803462,2.989685,1.533475,0.356279,1.771364,2.407342,2.491909,0.464405,2.351192,0.176444,3.496822,0.279028,0.760629,0.435691,0.689785,2.920335,1.725119,1.112062,0.560894,0.298991,1.003756,0.655691,0.478180,0.798044,2.649943,0.255831,0.290363,1.683741,1.350498,1.077701,1.126447,0.844195,0.014608,1.244510,1.243305,3.999668,1.455632,1.987309,2.440329,2.616231,0.517370,1.864537,2.535108,2.283991,0.767845,0.015472,2.170015,7.134672,0.529132,2.707243,0.958815,0.662778,0.822593,2.557777,0.162460,0.018901,2.013138,3.898384,0.464045,0.109535,0.288285,0.994623,1.523049,0.072820,0.417302,1.606490,2.335061,1.249166,2.111492,1.057624,2.334023,1.611392,0.216027,2.759683,2.595855,0.027031,0.939762,0.708819,0.535554,0.009013,0.498185,3.107303,0.165577,3.151811,0.687384,0.532629,1.707768,1.319138,1.607688,0.823595
102698,2.181111,0.752747,1.097889,0.785527,0.686709,2.072716,1.469851,0.760959,0.524118,0.408425,0.941334,3.474564,1.454550,0.007932,1.850287,2.276843,2.783165,0.107606,1.707129,0.396414,3.437142,0.849171,1.678359,0.710195,0.253573,2.988114,2.260679,1.104177,0.573226,0.545292,0.969159,1.002221,0.145272,0.846413,2.300329,0.039990,0.347576,1.989939,2.123838,0.936049,0.462862,0.922694,0.072560,1.697264,0.783419,4.109140,1.048031,1.956546,2.718820,2.955861,0.476836,1.822782,2.015727,2.275459,0.830076,0.357813,2.189823,6.890123,0.012942,3.172092,0.049655,0.760150,1.016934,2.937375,0.134877,0.053336,2.332574,3.623757,0.052048,0.967997,0.209237,0.647139,1.391665,0.112965,0.871231,1.015130,2.728724,0.451826,2.090677,0.529801,2.631583,1.447643,0.243783,2.836905,2.172958,0.154360,1.489112,1.014693,0.719745,0.031036,0.331577,2.516329,1.294454,3.031518,0.721812,0.013892,2.451371,1.589173,1.644580,0.781718
102705,0.366469,0.283611,1.091461,0.846064,2.272377,1.456015,1.702169,0.994073,1.130443,0.530541,0.071342,3.306463,2.755871,1.406033,1.727664,0.030362,0.884794,1.664246,1.384141,1.868785,1.961392,0.367007,0.391349,0.543243,0.337261,4.102477,0.194566,1.387597,0.257330,2.509443,1.101078,0.362720,0.540454,1.412810,2.431421,1.013729,1.246713,0.276918,1.561338,3.134016,0.179521,1.843469,1.311432,1.685428,0.232698,0.466948,1.099616,3.827214,3.729112,0.631174,0.367329,0.399369,0.579837,1.948604,2.819978,2.236468,1.803561,1.948541,0.400517,3.021044,1.839524,5.708284,3.091333,0.379060,1.594036,1.268381,0.210867,0.496891,1.857531,3.125634,0.967503,2.755819,0.632073,1.085266,3.834089,0.672200,0.109314,0.958706,1.296622,1.656635,1.327267,1.810002,0.612823,4.066503,2.594217,0.923111,0.753196,1.433793,1.536971,0.430585,3.518442,2.109475,1.268129,2.261821,4.490767,2.798209,0.477234,0.618646,1.049449,1.110032
102706,0.801568,3.320957,2.731710,0.358501,1.660918,0.974404,0.914689,0.857666,1.751958,0.893716,0.873364,2.094305,0.491154,1.133071,1.138531,3.112561,3.686599,1.113056,1.186202,0.837901,0.088415,0.241848,0.600680,3.725304,0.965650,2.976123,2.516990,0.442112,2.553116,0.027350,3.129516,0.967788,3.355971,0.065295,2.304056,0.207228,0.854223,2.500235,2.683936,0.991313,3.777757,0.332016,0.222363,0.029026,1.094255,3.758183,2.783621,0.964825,3.017308,4.831123,1.278172,0.635251,1.631745,0.371533,2.980182,2.448367,2.323752,0.877207,2.094718,0.588702,1.839301,0.598664,1.544760,2.184669,1.156602,0.623240,1.592725,1.520092,0.515512,1.401140,1.884423,0.220644,2.308490,2.896516,0.133460,2.050292,0.904950,0.245841,1.813848,0.795358,0.593443,1.508376,0.242343,2.618805,0.090597,1.883066,1.701440,3.841394,1.733180,0.779493,0.680491,0.091305,1.393747,2.435917,0.454086,1.255991,1.310212,0.478366,0.604852,1.579999
102715,1.975922,0.683346,1.062793,0.736477,2.505509,1.130620,0.715658,1.146735,2.228410,1.559712,0.537766,3.280817,2.822010,0.880088,0.542461,0.416331,0.293588,0.695376,1.834928,0.988892,4.036353,0.337513,0.149412,0.633730,0.136946,2.253156,0.761184,1.979239,1.007822,2.604386,0.687289,0.777483,0.109956,2.001875,1.693925,0.744137,0.483597,0.222707,2.794263,2.767628,1.758345,1.527588,0.074315,2.171537,0.453023,0.111595,0.314253,3.244305,4.133971,1.662655,1.742125,1.860441,0.090581,2.085134,1.705220,2.026782,1.141196,0.081801,1.739217,0.216790,0.258054,5.987534,3.719166,1.401636,1.893045,1.967174,1.204602,1.625119,1.190884,0.444659,0.683236,1.736443,1.288697,0.141581,4.051446,1.063286,2.223252,0.664608,0.210101,1.125640,0.748103,1.160735,0.994655,2.803633,1.699221,1.625253,0.683069,1.855990,0.219462,0.757676,2.784178,1.760981,0.499162,0.883983,3.097518,2.581488,0.946587,1.195244,1.734787,0.336161
102720,3.305713,1.507434,1.705808,0.349666,1.225184,2.475818,2.167948,0.231166,0.730033,1.682615,1.281309,2.744264,1.805805,0.125170,1.243476,3.131936,2.406131,0.912202,2.615478,0.120359,4.516361,0.837350,1.581045,0.139411,0.073871,3.517743,1.458169,1.872593,0.304367,0.301567,1.104699,0.135386,0.081221,0.727257,2.807227,0.476737,1.415117,2.175304,0.306551,0.858658,0.304782,0.598905,0.128862,2.285069,0.660141,4.456589,1.264260,1.477404,1.689230,2.423307,0.926864,2.728496,2.620889,2.268661,0.478081,0.062001,1.352530,6.489496,0.734760,1.554118,0.585666,1.328122,0.039844,2.663866,0.714936,0.446581,2.061640,2.971671,0.324823,1.672000,0.441894,1.251813,1.679427,1.142709,0.837055,1.155007,2.864638,1.834345,1.790961,0.591025,2.334214,1.993996,0.998062,2.865134,1.647450,0.586217,1.708539,0.386751,0.513417,0.025037,0.145075,3.200522,0.490444,2.118728,0.375368,0.213970,0.905279,0.855804,1.151828,0.492125
102724,2.625633,1.675154,1.988666,0.287651,0.888637,2.345994,2.233005,0.281289,0.136181,1.188539,1.175845,3.158179,2.287411,0.440551,1.490512,2.775755,2.252977,0.463091,2.088079,0.101886,4.293272,0.688227,1.072065,0.654994,0.280891,3.673608,1.593913,1.270497,0.475237,0.535114,1.174004,0.071785,0.272475,1.162695,2.570611,0.289300,1.131007,2.195442,1.242640,0.861293,0.331466,1.180686,0.271396,2.189612,0.914028,4.061943,1.079886,1.102157,2.541410,2.520306,0.945960,2.838127,2.331654,2.075368,0.388820,0.102622,1.604210,6.591095,0.455488,1.777113,0.195446,1.247469,0.132421,3.521304,0.400698,0.135217,2.543127,2.881062,0.073215,1.602352,0.471139,1.340795,1.028580,0.665609,0.728922,1.608612,2.521602,1.367570,2.076547,0.590063,2.955805,1.814741,0.584407,2.499729,1.708228,0.485112,2.478316,0.615200,0.533243,0.009348,0.098424,3.329994,0.498157,2.249961,0.507793,0.113684,1.229224,0.869785,1.140153,0.283182
102727,0.472493,3.718542,2.916753,0.994193,1.987695,0.269112,0.550654,1.273175,1.918191,1.085016,1.286292,1.672499,0.251807,1.733781,1.505497,2.363000,3.911090,1.808211,0.089506,0.764075,0.515277,0.564801,0.579212,4.558216,1.688347,1.752064,2.791506,0.999205,2.178450,0.221266,2.318117,0.499691,2.863307,0.152306,2.087614,0.545614,0.027557,2.676170,2.850868,0.730821,3.601440,0.713921,0.991595,0.824108,1.747489,3.556179,3.239433,0.927320,2.472907,3.827608,1.569568,0.407179,1.219541,0.123220,1.967096,1.962545,3.005011,1.164403,2.865992,1.602003,0.713818,0.614835,0.919575,1.546017,1.536652,0.263607,0.634703,0.784395,0.251174,0.053398,1.623479,0.185004,2.189487,2.557520,0.627668,2.149203,0.343707,0.447861,2.080157,0.781338,0.671208,1.433722,0.792721,2.213653,0.002402,1.197694,2.288779,3.971370,0.814867,0.933602,1.215270,0.254046,1.355311,2.157159,0.228897,1.412923,0.909284,0.162205,0.585084,1.089735
102733,1.993937,0.547385,0.349076,0.595717,1.359266,1.135303,2.175530,1.965429,0.110652,0.143288,2.123658,4.658111,1.719770,1.182890,1.547362,3.801371,2.483972,0.029616,1.497108,0.731090,4.254557,0.024773,2.546963,0.817660,1.435544,2.369410,1.710289,0.546003,0.613169,0.674696,0.648259,0.084462,0.508714,1.199211,1.372356,0.627947,1.034279,1.248066,2.868656,1.673842,0.835135,2.478073,0.304660,1.046434,1.139201,3.715521,1.005243,1.788182,2.390352,3.203167,0.662847,1.538499,2.206725,1.143769,0.188178,0.434753,0.756785,6.705102,0.027231,3.041340,0.290288,0.710555,0.860653,2.575978,0.483423,0.839501,3.421800,2.975258,0.448046,1.509423,0.753427,0.900955,1.802560,0.092155,0.002177,1.413857,1.621150,0.167706,2.578752,0.147010,2.921621,1.227148,0.602093,3.718860,2.326666,1.125510,1.689857,0.295241,0.478164,0.110958,0.045178,2.400682,1.004420,3.020925,0.642194,0.704398,2.535135,1.537036,2.026950,0.864035
102743,2.013532,0.110486,0.334483,0.510816,0.858303,1.551566,1.585343,1.753646,0.870360,0.331332,2.548209,4.328367,1.437302,1.283516,1.162659,3.265508,2.457156,0.222518,1.542885,0.860342,4.153474,0.811327,2.356933,0.910222,0.840244,1.847039,1.635944,1.036352,0.470304,1.050637,0.864994,0.015170,0.059903,0.811925,1.473459,0.872589,0.873229,0.659983,2.791133,1.500051,1.248817,2.246847,0.384511,1.039087,0.789980,3.836124,1.272014,2.118125,2.112002,2.760789,0.919382,1.499210,2.078964,1.492341,0.285761,0.540418,0.775566,7.741070,0.400735,3.395358,0.228524,0.036068,0.996176,2.451988,0.460340,0.583139,3.150026,2.877311,0.449124,0.933729,0.672817,0.851058,1.535401,0.133491,0.596273,1.540888,1.298656,0.429943,2.236317,0.553325,2.117281,1.171422,0.131814,3.086815,2.234189,0.732157,1.271833,0.402904,0.679074,0.204446,0.198967,2.283055,0.977004,3.208102,0.829661,1.383674,2.488445,1.604055,1.656511,1.539380
102745,0.354642,0.735098,0.934767,1.130375,2.010258,2.001586,1.771198,0.774479,1.125198,0.054463,0.116179,3.438047,2.698771,1.075188,1.381402,0.327694,0.958850,1.891417,1.554728,1.882831,2.360611,0.683024,0.382193,0.416836,0.154143,4.185464,0.308756,1.392959,0.643069,2.354722,1.300103,0.141659,0.511921,1.204705,2.541913,1.445894,0.631233,0.457582,1.284507,3.227430,0.179253,2.172959,0.756176,1.252700,0.321515,0.303668,1.595437,3.508212,3.472402,0.628087,1.035620,0.362027,0.835956,2.441263,2.279609,1.987257,1.411031,2.102091,0.529117,3.306325,1.363180,5.716243,3.158011,0.121564,2.003674,1.113249,0.445861,0.544009,1.692674,3.222541,1.650104,3.106316,0.639275,1.247851,4.031322,1.452739,0.130911,2.188993,1.518000,1.792479,1.053118,1.882826,1.215668,3.587326,2.257227,0.549810,0.838961,1.872819,0.918729,0.260860,3.224515,1.648979,1.519240,2.189498,4.266938,3.427848,0.429204,0.574075,0.862160,1.165591
102750,2.198613,0.954589,1.742052,0.248208,2.368835,2.512732,0.136128,0.013082,2.212076,1.037590,1.266693,2.227604,3.191616,0.100495,0.188096,1.395996,0.273872,1.475619,1.396010,1.669749,3.407582,0.141301,0.967893,1.578302,0.793405,3.098909,1.328725,1.315830,1.043733,2.567059,0.596388,1.619657,0.147235,1.965922,3.448583,0.087054,0.743478,1.265133,2.121159,3.596437,1.931764,3.868418,0.402486,1.925111,0.237410,0.990481,0.354433,3.358038,4.751889,1.590237,0.732265,0.717557,0.291314,1.141664,1.365819,2.018078,0.056563,0.613913,1.339667,1.270516,1.016176,5.093086,2.698411,0.668706,1.917441,2.341930,1.821474,1.889097,1.037285,0.484325,1.304927,2.382138,0.929769,0.096429,4.024891,1.015242,0.993350,1.180029,0.702600,0.858533,0.501806,0.892337,1.477414,2.563031,1.963102,2.278093,0.408240,2.448787,0.472370,1.395400,1.735709,1.130066,1.144662,0.880812,3.791987,3.745502,0.029856,0.972471,1.510527,0.053361
102757,2.523126,1.068087,1.711825,0.021908,0.819230,2.162441,1.095659,0.468962,0.633637,0.887997,0.987364,3.369125,1.981115,0.226115,1.443598,2.695820,2.470307,0.049202,2.026045,0.240172,3.333800,0.806891,1.154345,0.265678,0.565348,2.570877,2.459745,1.023836,0.374008,0.356573,0.816389,1.178406,0.024594,0.787159,2.900681,0.118570,0.636549,1.824177,1.250443,1.221892,0.550003,0.394235,0.117443,1.554322,0.511867,4.366747,1.215192,1.852101,3.010082,2.669686,0.611121,2.664185,2.536274,2.412763,0.345179,0.304112,1.679315,7.280717,0.206797,2.539275,0.718651,0.759145,0.100110,2.653306,0.518506,0.134857,2.515563,3.407584,0.541287,0.686212,0.369904,0.902183,1.415606,0.343828,0.574220,1.535302,2.406018,1.673970,1.991409,0.517388,2.629410,1.351434,0.060470,2.475946,2.172425,0.077297,1.640537,0.476753,0.334745,0.459779,0.210724,3.197068,0.849501,2.715200,0.951558,0.269773,1.182920,0.930693,1.672863,1.017574
102763,2.914364,1.883579,2.138677,0.468347,0.875527,2.237819,0.963024,0.089733,0.821423,1.477980,0.371165,2.138068,1.672350,0.450175,1.904107,2.203684,2.535557,1.094860,2.754213,0.241021,4.176253,0.548372,0.815508,0.224369,0.735574,3.199599,1.982956,1.508301,0.412817,0.564172,1.056931,0.815786,0.283939,0.497783,2.793786,0.281493,0.847668,1.887062,1.200627,0.406816,1.014409,0.486724,0.432065,2.209651,0.808201,4.912947,1.475075,1.722613,2.646931,3.121600,0.884091,3.110930,2.807371,2.198055,0.822883,0.166752,1.775452,6.929655,0.713325,2.184194,0.525912,1.138197,0.048320,3.094274,0.049312,0.253193,2.218219,3.555202,0.478447,0.983984,0.660677,0.970584,1.756021,0.231785,0.311694,0.774021,2.477795,1.871091,2.023853,0.542617,2.536065,2.011631,0.130344,2.552110,2.031789,0.403497,1.799786,0.940394,0.218278,0.183398,0.923612,3.585383,0.284951,2.683179,0.082065,0.530704,0.950607,1.324072,1.593689,0.063153
102767,2.762875,1.557287,0.533789,1.291044,2.343580,1.185358,0.049133,2.249216,1.581907,2.832500,0.380861,4.167402,2.146245,1.382025,0.156300,0.559153,0.057854,0.442737,1.896573,0.726675,4.204312,0.076888,0.224184,0.617114,0.361103,1.472386,1.225323,1.445951,1.519002,2.687410,0.475507,1.051674,0.002802,1.789326,1.090794,1.002117,0.806127,0.328292,3.796436,2.584583,2.105785,1.540404,0.007036,3.014681,0.726258,0.812064,0.367095,3.140092,4.832771,2.441757,1.404029,2.188786,0.094233,2.087726,1.754444,2.066001,1.044768,0.117382,2.715661,0.777211,0.889599,5.809943,3.258523,1.750034,2.052774,1.691790,1.700978,2.022262,1.151123,0.283775,0.257598,1.634024,0.828861,0.855100,2.917328,1.053569,3.339111,0.222344,0.149576,0.921027,0.841857,0.666616,1.626745,2.974114,1.963756,1.578020,1.762951,2.438438,1.130786,1.054733,2.565053,2.457576,0.340612,0.183594,3.179788,2.924357,0.993517,1.654909,1.850037,0.703191
102773,1.906974,0.440900,1.939476,0.234872,2.189758,2.247103,0.205094,0.273540,1.744997,1.161066,0.348753,2.096692,2.769744,0.161994,0.435034,1.340986,0.500574,1.500764,1.075189,1.778076,3.852883,0.628196,0.616687,1.259616,0.725305,3.307134,0.922033,1.130853,1.164631,2.454148,0.178432,0.870004,0.591838,1.539371,3.319730,0.179923,0.454919,0.793711,1.484653,3.276838,2.155731,3.566575,0.937073,1.887290,0.081168,0.618400,0.362382,3.283607,4.878842,1.372804,1.590906,0.682351,0.480890,1.214537,1.647580,1.484469,0.486757,0.574817,0.785910,1.501326,0.798650,5.049372,2.162113,0.381628,1.888662,2.533682,2.401732,1.615244,0.568786,0.965257,1.797423,2.184868,0.760722,1.018853,3.655232,1.205990,1.200245,1.308466,0.699598,0.736977,1.243641,1.535749,0.536780,2.839541,1.877294,1.995520,1.030424,2.386218,0.151727,0.827165,2.557907,1.532733,0.493731,1.283853,4.254943,3.227823,0.452692,0.951039,1.359547,0.015257
102778,0.926888,0.033681,0.893641,1.685485,2.042148,1.176185,1.373786,0.417002,1.474662,1.104078,0.479395,3.832909,2.116570,1.480399,1.026033,0.142544,0.615607,1.423839,2.376340,1.002856,2.838433,0.603313,0.559611,0.182972,0.641590,2.552677,0.292504,2.149071,1.141182,2.470497,0.947267,0.192278,0.809640,1.693537,1.733922,1.264828,0.131931,0.322785,2.822745,3.195980,0.958560,1.295752,0.672861,2.146512,0.428136,0.447569,1.010405,3.396508,4.146646,1.502828,1.213325,1.082131,0.246730,2.618065,2.301612,2.213957,2.274996,0.802633,0.773598,1.414042,0.292288,5.874725,3.618923,0.804558,1.912193,1.800674,0.018525,0.504424,1.384028,1.471935,0.916771,2.193046,1.091608,0.636016,3.372766,0.866463,0.929321,1.077575,0.686271,1.527535,0.758613,1.454582,0.185513,3.699046,2.245937,0.711545,0.267852,1.391268,0.137659,0.817975,2.790411,2.205696,0.779816,1.349284,4.405040,2.700802,0.567139,1.263605,0.769793,0.162444
